timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2020-07-28 09:00:00,25.063000000000002,49.534000000000006,24.520000000000003,50.088,21.999999999999996,99.5,25.199999999999996,99.89999999999999,21.12,65.52000000000001,4.0,1.0,1.0,1.0
2020-07-28 09:10:00,25.129,49.357000000000006,24.533000000000005,49.848,22.249999999999993,100.0,25.199999999999996,99.89999999999999,22.270000000000003,57.94000000000001,4.0,1.0,1.0,1.0
2020-07-28 09:20:00,25.129,49.157,24.547000000000004,49.657000000000004,22.159999999999997,100.0,25.32,99.89999999999999,22.520000000000003,57.98,4.0,1.0,1.0,1.0
2020-07-28 09:30:00,25.172,48.86800000000001,24.612000000000002,49.394999999999996,22.219999999999995,100.0,25.400000000000002,99.89999999999999,22.439999999999998,57.34999999999999,4.0,1.0,1.0,1.0
2020-07-28 09:40:00,25.241,48.65,24.62,49.141999999999996,22.07,99.5,25.400000000000002,99.89999999999999,22.54,56.660000000000004,4.0,1.0,1.0,1.0
2020-07-28 09:50:00,25.235,48.36,24.615000000000002,49.138999999999996,21.599999999999998,99.8,25.380000000000003,99.89999999999999,22.52,56.31,4.0,1.0,1.0,1.0
2020-07-28 10:00:00,25.247,48.26299999999999,24.61,48.92799999999999,21.55,98.0,25.479999999999997,99.89999999999999,22.62,57.45,4.0,1.0,1.0,1.0
2020-07-28 10:10:00,25.25,48.072,24.625,48.847,21.720000000000006,97.2,25.7,99.89999999999999,22.76,57.29,4.0,1.0,1.0,1.0
2020-07-28 10:20:00,25.244,47.932,24.627,48.58,21.749999999999996,94.0,25.800000000000004,99.89999999999999,22.86,56.65,4.0,1.0,1.0,1.0
2020-07-28 10:30:00,25.32,47.946000000000005,24.717999999999996,48.56099999999999,21.800000000000004,85.4,25.619999999999997,99.89999999999999,22.880000000000003,56.519999999999996,4.0,1.0,1.0,1.0
2020-07-28 10:40:00,25.349999999999998,47.824000000000005,24.652,48.57,21.800000000000004,83.7,25.400000000000002,99.89999999999999,22.229999999999997,57.89,4.0,1.0,1.0,1.0
2020-07-28 10:50:00,25.349999999999998,47.596000000000004,24.72,48.45399999999999,21.729999999999997,86.0,25.239999999999995,99.89999999999999,22.32,56.94000000000001,4.0,1.0,1.0,1.0
2020-07-28 11:00:00,25.349999999999998,47.44099999999999,24.716,48.348,21.609999999999996,88.4,25.06,99.89999999999999,21.95,57.80999999999999,4.0,1.0,1.0,1.0
